,count,labels.event,quantiles.0.25,quantiles.0.5,quantiles.0.9,quantiles.1,sum,value,help,name,type,ExpLabel,QPS,Timestamp
1961,202223,PROVENANCE,2.2733474e+07,2.42673e+07,2.8790302e+07,1.41107328e+08,4.656303784846e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:09.585406996
1962,,PROVENANCE,,,,,,202224,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:09.585406996
1963,,,,,,,,7,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:09.585406996
1964,202843,PROVENANCE,2.2740432e+07,2.4293242e+07,2.8863432e+07,1.41104477e+08,4.673965927213e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:12.585375095
1965,202843,PROVENANCE,2.2743783e+07,2.429694e+07,2.8864327e+07,1.41107328e+08,4.674637313404e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:12.585375095
1966,,PROVENANCE,,,,,,202843,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:12.585375095
1967,,,,,,,,16,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:12.585375095
1968,203484,PROVENANCE,2.2748891e+07,2.4311849e+07,2.8908203e+07,1.41104477e+08,4.692272597019e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:15.585360534
1969,203484,PROVENANCE,2.2752682e+07,2.4315163e+07,2.8908269e+07,1.41107328e+08,4.692946391266e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:15.585360534
1970,,PROVENANCE,,,,,,203484,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:15.585360534
1971,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:15.585360534
1972,204114,PROVENANCE,2.2755508e+07,2.43206e+07,2.8918412e+07,1.41104477e+08,4.708643678479e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:18.585387786
1973,204114,PROVENANCE,2.2757703e+07,2.4323379e+07,2.8923355e+07,1.41107328e+08,4.709319256347e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:18.585387786
1974,,PROVENANCE,,,,,,204116,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:18.585387786
1975,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:18.585387786
1976,204744,PROVENANCE,2.2762846e+07,2.4332319e+07,2.8933979e+07,1.41104477e+08,4.725268886691e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:21.585426612
1977,204744,PROVENANCE,2.2766334e+07,2.4334029e+07,2.8941674e+07,1.41107328e+08,4.725946469578e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:21.585426612
1978,,PROVENANCE,,,,,,204744,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:21.585426612
1979,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:21.585426612
1980,205373,PROVENANCE,2.2770576e+07,2.4344617e+07,2.894833e+07,1.41104477e+08,4.741962891492e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:24.585365603
1981,205373,PROVENANCE,2.2773728e+07,2.4348258e+07,2.8951503e+07,1.41107328e+08,4.742642487741e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:24.585365603
1982,,PROVENANCE,,,,,,205373,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:24.585365603
1983,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:24.585365603
1984,206004,PROVENANCE,2.2777973e+07,2.4355835e+07,2.8960525e+07,1.41104477e+08,4.7585905382e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:27.585375443
1985,206004,PROVENANCE,2.2781076e+07,2.4358157e+07,2.8965546e+07,1.41107328e+08,4.759271854296e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:27.585375443
1986,,PROVENANCE,,,,,,206004,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:27.585375443
1987,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:27.585375443
1988,206634,PROVENANCE,2.2784613e+07,2.4365542e+07,2.8972915e+07,1.41104477e+08,4.775171374629e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:30.585372485
1989,206633,PROVENANCE,2.2787657e+07,2.4367831e+07,2.8976249e+07,1.41107328e+08,4.775828237736e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:30.585372485
1990,,PROVENANCE,,,,,,206636,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:30.585372485
1991,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:30.585372485
1992,207264,PROVENANCE,2.2791879e+07,2.4377318e+07,2.8981922e+07,1.41104477e+08,4.791953524247e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:33.585398777
1993,207264,PROVENANCE,2.2794494e+07,2.4380418e+07,2.8984445e+07,1.41107328e+08,4.79263899594e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:33.585398777
1994,,PROVENANCE,,,,,,207265,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:33.585398777
1995,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:33.585398777
1996,207894,PROVENANCE,2.2798596e+07,2.4389103e+07,2.8996873e+07,1.41104477e+08,4.808432076993e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:36.585399371
1997,207894,PROVENANCE,2.2801745e+07,2.4391334e+07,2.8994009e+07,1.41107328e+08,4.809119403786e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:36.585399371
1998,,PROVENANCE,,,,,,207895,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:36.585399371
1999,,,,,,,,4,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:36.585399371
2000,207900,PROVENANCE,2.2798869e+07,2.4389103e+07,2.8996873e+07,1.41104477e+08,4.80857697806e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:39.585436382
2001,207900,PROVENANCE,2.2801745e+07,2.4391334e+07,2.8994009e+07,1.41107328e+08,4.809264317204e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:39.585436382
2002,,PROVENANCE,,,,,,207900,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:39.585436382
2003,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:39.585436382
2004,207900,PROVENANCE,2.2798869e+07,2.4389103e+07,2.8996873e+07,1.41104477e+08,4.80857697806e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:42.585391076
2005,207900,PROVENANCE,2.2801745e+07,2.4391334e+07,2.8994009e+07,1.41107328e+08,4.809264317204e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:42.585391076
2006,,PROVENANCE,,,,,,207900,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:42.585391076
2007,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:42.585391076
2008,207900,PROVENANCE,2.2798869e+07,2.4389103e+07,2.8996873e+07,1.41104477e+08,4.80857697806e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:45.585391768
2009,207900,PROVENANCE,2.2801745e+07,2.4391334e+07,2.8994009e+07,1.41107328e+08,4.809264317204e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:45.585391768
2010,,PROVENANCE,,,,,,207900,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:45.585391768
2011,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:45.585391768
2012,207900,PROVENANCE,2.2798869e+07,2.4389103e+07,2.8996873e+07,1.41104477e+08,4.80857697806e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:48.585445702
2013,207900,PROVENANCE,2.2801745e+07,2.4391334e+07,2.8994009e+07,1.41107328e+08,4.809264317204e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,210,2019-09-29 20:24:48.585445702
2014,,PROVENANCE,,,,,,207900,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,210,2019-09-29 20:24:48.585445702
2015,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,210,2019-09-29 20:24:48.585445702
2016,215155,PROVENANCE,2.2903064e+07,2.4567976e+07,2.9371211e+07,1.41104477e+08,5.008960275294e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:24.589726687
2017,215152,PROVENANCE,2.2906578e+07,2.4570431e+07,2.9371135e+07,1.41107328e+08,5.009591726138e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:24.589726687
2018,,PROVENANCE,,,,,,215152,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:24.589726687
2019,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:24.589726687
2020,215814,PROVENANCE,2.2912902e+07,2.4581642e+07,2.9394185e+07,1.41104477e+08,5.027168238243e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:27.589714442
2021,215814,PROVENANCE,2.2917208e+07,2.4585025e+07,2.9400649e+07,1.41107328e+08,5.027882743352e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:27.589714442
2022,,PROVENANCE,,,,,,215814,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:27.589714442
2023,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:27.589714442
2024,216473,PROVENANCE,2.2923604e+07,2.4598147e+07,2.9430497e+07,1.41104477e+08,5.045666562039e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:30.589720100
2025,216473,PROVENANCE,2.2925947e+07,2.4600156e+07,2.9433778e+07,1.41107328e+08,5.046383722089e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:30.589720100
2026,,PROVENANCE,,,,,,216474,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:30.589720100
2027,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:30.589720100
2028,217134,PROVENANCE,2.2931243e+07,2.461029e+07,2.945215e+07,1.41104477e+08,5.063842838876e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:33.589733177
2029,217133,PROVENANCE,2.2934191e+07,2.4612873e+07,2.9454823e+07,1.41107328e+08,5.064533158334e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:33.589733177
2030,,PROVENANCE,,,,,,217136,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:33.589733177
2031,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:33.589733177
2032,217794,PROVENANCE,2.2939972e+07,2.4624211e+07,2.9480095e+07,1.41104477e+08,5.082133365332e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:36.589709797
2033,217794,PROVENANCE,2.2942497e+07,2.462678e+07,2.9481433e+07,1.41107328e+08,5.082855793426e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:36.589709797
2034,,PROVENANCE,,,,,,217794,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:36.589709797
2035,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:36.589709797
2036,218452,PROVENANCE,2.2948708e+07,2.4650576e+07,2.9543891e+07,1.41104477e+08,5.101907024995e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:39.589732397
2037,218451,PROVENANCE,2.2951691e+07,2.4652785e+07,2.9546227e+07,1.41107328e+08,5.102605031068e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:39.589732397
2038,,PROVENANCE,,,,,,218452,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:39.589732397
2039,,,,,,,,8,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:39.589732397
2040,219114,PROVENANCE,2.2959695e+07,2.4674253e+07,2.9609706e+07,1.41104477e+08,5.121676157732e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:42.589730507
2041,219113,PROVENANCE,2.296268e+07,2.4677713e+07,2.9611559e+07,1.41107328e+08,5.122377860706e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:42.589730507
2042,,PROVENANCE,,,,,,219115,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:42.589730507
2043,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:42.589730507
2044,219774,PROVENANCE,2.2971337e+07,2.4696839e+07,2.9676022e+07,1.41104477e+08,5.141849118474e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:45.589757666
2045,219772,PROVENANCE,2.2974183e+07,2.4700892e+07,2.9681724e+07,1.41107328e+08,5.142520562525e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:45.589757666
2046,,PROVENANCE,,,,,,219772,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:45.589757666
2047,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:45.589757666
2048,220434,PROVENANCE,2.298076e+07,2.4716938e+07,2.9737478e+07,1.41104477e+08,5.161157640978e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:48.589696997
2049,220433,PROVENANCE,2.2984278e+07,2.4720087e+07,2.9746531e+07,1.41107328e+08,5.161862723336e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:48.589696997
2050,,PROVENANCE,,,,,,220434,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:48.589696997
2051,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:48.589696997
2052,221094,PROVENANCE,2.2988876e+07,2.4732748e+07,2.9780419e+07,1.41104477e+08,5.180066215817e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:51.589732355
2053,221093,PROVENANCE,2.2992781e+07,2.4735616e+07,2.9785207e+07,1.41107328e+08,5.180774173503e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:51.589732355
2054,,PROVENANCE,,,,,,221094,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:51.589732355
2055,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:51.589732355
2056,221753,PROVENANCE,2.2997771e+07,2.4748084e+07,2.9814594e+07,1.41104477e+08,5.198952694699e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:54.589809271
2057,221752,PROVENANCE,2.300195e+07,2.4751042e+07,2.9824285e+07,1.41107328e+08,5.199664038072e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:54.589809271
2058,,PROVENANCE,,,,,,221752,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:54.589809271
2059,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:54.589809271
2060,222413,PROVENANCE,2.3005767e+07,2.4762528e+07,2.9843618e+07,1.41104477e+08,5.21757230985e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:57.589758693
2061,222413,PROVENANCE,2.301071e+07,2.4765637e+07,2.9849889e+07,1.41107328e+08,5.218315580205e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:25:57.589758693
2062,,PROVENANCE,,,,,,222413,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:25:57.589758693
2063,,,,,,,,7,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:25:57.589758693
2064,223073,PROVENANCE,2.3014743e+07,2.4774752e+07,2.9876289e+07,1.41104477e+08,5.236138717742e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:00.589734460
2065,223073,PROVENANCE,2.3017875e+07,2.4777518e+07,2.9877693e+07,1.41107328e+08,5.236885781938e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:00.589734460
2066,,PROVENANCE,,,,,,223073,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:00.589734460
2067,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:00.589734460
2068,223734,PROVENANCE,2.3022442e+07,2.4784635e+07,2.9901338e+07,1.41104477e+08,5.254502088578e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:03.589735754
2069,223733,PROVENANCE,2.3024727e+07,2.4787702e+07,2.9903123e+07,1.41107328e+08,5.255223319131e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:03.589735754
2070,,PROVENANCE,,,,,,223733,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:03.589735754
2071,,,,,,,,7,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:03.589735754
2072,224393,PROVENANCE,2.303166e+07,2.4798876e+07,2.9924715e+07,1.41104477e+08,5.273110672158e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:06.589730494
2073,224393,PROVENANCE,2.3034546e+07,2.4802546e+07,2.9926541e+07,1.41107328e+08,5.273862008286e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:06.589730494
2074,,PROVENANCE,,,,,,224393,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:06.589730494
2075,,,,,,,,7,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:06.589730494
2076,225053,PROVENANCE,2.3371928e+07,2.5156527e+07,3.0445591e+07,1.41104477e+08,5.292055214407e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:09.589725407
2077,225054,PROVENANCE,2.3374143e+07,2.5159497e+07,3.0456427e+07,1.41107328e+08,5.292833648456e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:09.589725407
2078,,PROVENANCE,,,,,,225056,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:09.589725407
2079,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:09.589725407
2080,225714,PROVENANCE,2.3380921e+07,2.5171852e+07,3.0487044e+07,1.41104477e+08,5.310942448452e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:12.589726970
2081,225713,PROVENANCE,2.3384118e+07,2.5176013e+07,3.0489266e+07,1.41107328e+08,5.311671689163e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:12.589726970
2082,,PROVENANCE,,,,,,225716,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:12.589726970
2083,,,,,,,,5,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:12.589726970
2084,226373,PROVENANCE,2.3390458e+07,2.5181821e+07,3.050554e+07,1.41104477e+08,5.329423479773e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:15.589722836
2085,226373,PROVENANCE,2.3392743e+07,2.518479e+07,3.0511293e+07,1.41107328e+08,5.330181175071e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:15.589722836
2086,,PROVENANCE,,,,,,226373,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:15.589722836
2087,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:15.589722836
2088,227034,PROVENANCE,2.3399995e+07,2.519849e+07,3.0543934e+07,1.41104477e+08,5.34851795996e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:18.589820758
2089,227033,PROVENANCE,2.3404788e+07,2.520119e+07,3.054702e+07,1.41107328e+08,5.349250281287e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:18.589820758
2090,,PROVENANCE,,,,,,227033,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:18.589820758
2091,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:18.589820758
2092,227694,PROVENANCE,2.3412924e+07,2.5215338e+07,3.0583778e+07,1.41104477e+08,5.368111070549e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:21.589783905
2093,227693,PROVENANCE,2.341576e+07,2.521776e+07,3.0586272e+07,1.41107328e+08,5.368843582864e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:21.589783905
2094,,PROVENANCE,,,,,,227693,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:21.589783905
2095,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:21.589783905
2096,227700,PROVENANCE,2.3412924e+07,2.521602e+07,3.0583778e+07,1.41104477e+08,5.368285291555e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:24.589820466
2097,227700,PROVENANCE,2.341576e+07,2.52184e+07,3.0586272e+07,1.41107328e+08,5.369047154167e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:24.589820466
2098,,PROVENANCE,,,,,,227700,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:24.589820466
2099,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:24.589820466
2100,227700,PROVENANCE,2.3412924e+07,2.521602e+07,3.0583778e+07,1.41104477e+08,5.368285291555e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:27.589811285
2101,227700,PROVENANCE,2.341576e+07,2.52184e+07,3.0586272e+07,1.41107328e+08,5.369047154167e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:27.589811285
2102,,PROVENANCE,,,,,,227700,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:27.589811285
2103,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:27.589811285
2104,227700,PROVENANCE,2.3412924e+07,2.521602e+07,3.0583778e+07,1.41104477e+08,5.368285291555e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:30.589730482
2105,227700,PROVENANCE,2.341576e+07,2.52184e+07,3.0586272e+07,1.41107328e+08,5.369047154167e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:30.589730482
2106,,PROVENANCE,,,,,,227700,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:30.589730482
2107,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:30.589730482
2108,227700,PROVENANCE,2.3412924e+07,2.521602e+07,3.0583778e+07,1.41104477e+08,5.368285291555e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:33.589725975
2109,227700,PROVENANCE,2.341576e+07,2.52184e+07,3.0586272e+07,1.41107328e+08,5.369047154167e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,220,2019-09-29 20:26:33.589725975
2110,,PROVENANCE,,,,,,227700,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,220,2019-09-29 20:26:33.589725975
2111,,,,,,,,0,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,220,2019-09-29 20:26:33.589725975
2112,235283,PROVENANCE,2.3520536e+07,2.5333764e+07,3.0827407e+07,1.41104477e+08,5.5817684705e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,230,2019-09-29 20:27:09.593289737
2113,235282,PROVENANCE,2.352463e+07,2.533727e+07,3.083514e+07,1.41107328e+08,5.582525806704e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,230,2019-09-29 20:27:09.593289737
2114,,PROVENANCE,,,,,,235283,,dispatcher_enforcment_count,COUNTER,time-to-ingest-4k,230,2019-09-29 20:27:09.593289737
2115,,,,,,,,6,,dispatcher_concurrent_enforcers,GAUGE,time-to-ingest-4k,230,2019-09-29 20:27:09.593289737
2116,235973,PROVENANCE,2.3527901e+07,2.5339372e+07,3.0850259e+07,1.41104477e+08,5.60095379118e+12,,,dispatcher_enforce_time,SUMMARY,time-to-ingest-4k,230,2019-09-29 20:27:12.593252345
2117,235972,PROVENANCE,2.3531541e+07,2.5342405e+07,3.0846029e+07,1.41107328e+08,5.601721164327e+12,,,dispatcher_total_time,SUMMARY,time-to-ingest-4k,230,2019-09-29 20:27:12.593252345
