,count,quantiles.0.5,quantiles.0.9,quantiles.0.99,sum,labels.type,quantiles.0,quantiles.0.01,quantiles.0.1,quantiles.0.25,quantiles.0.75,quantiles.1,help,name,type,ColdStart,ExpLabel,Timestamp
329,1,1.7214914285e+10,1.7214914285e+10,,1.7214914285e+10,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:44.745957842
330,2499,32747,53938,99107,9.0870873e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:47.745938481
331,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:47.745938481
332,1,1.7214914285e+10,1.7214914285e+10,,1.7214914285e+10,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:47.745938481
333,2499,32747,53938,99107,9.0870873e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:50.745933693
334,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:50.745933693
335,1,1.7214914285e+10,1.7214914285e+10,,1.7214914285e+10,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:50.745933693
336,2499,32747,53938,99107,9.0870873e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:53.745936601
337,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:53.745936601
338,1,1.7214914285e+10,1.7214914285e+10,,1.7214914285e+10,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:53.745936601
339,2509,32747,53938,99107,9.1165443e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:56.745960107
340,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:56.745960107
341,5,3.1015044046e+10,3.1400290926e+10,,1.42367042073e+11,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,3.1320569367e+10,3.1416223449e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:56.745960107
342,2520,32747,53938,99107,9.1469778e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:59.745938125
343,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:59.745938125
344,11,3.1216523049e+10,3.1400290926e+10,,3.29676389789e+11,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,3.1015044046e+10,3.1324793118e+10,3.1416223449e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:06:59.745938125
345,2520,32747,53938,99107,9.1469778e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:02.745968115
346,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:02.745968115
347,12,3.1216523049e+10,3.1400290926e+10,,3.60797415193e+11,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,3.1015648923e+10,3.1324793118e+10,3.1416223449e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:02.745968115
348,2520,32747,53938,99107,9.1469778e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:05.745964136
349,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:05.745964136
350,12,3.1216523049e+10,3.1400290926e+10,,3.60797415193e+11,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,3.1015648923e+10,3.1324793118e+10,3.1416223449e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:05.745964136
351,2520,32747,53938,99107,9.1469778e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:08.745992184
352,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:08.745992184
353,12,3.1216523049e+10,3.1400290926e+10,,3.60797415193e+11,running,1.7214914285e+10,1.7214914285e+10,1.7214914285e+10,3.1015648923e+10,3.1324793118e+10,3.1416223449e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:08.745992184
354,2520,32747,53938,99107,9.1469778e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:11.746039767
355,840,2.7305284e+08,4.45259214e+08,,2.02919973987e+11,queued,7.772075e+06,7.858507e+06,7.2949757e+07,1.09004025e+08,3.93343566e+08,5.00916656e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:11.746039767
356,21,3.1400290926e+10,4.5216399339e+10,,7.67408575498e+11,running,1.7214914285e+10,1.7214914285e+10,3.1015044046e+10,3.1121025404e+10,4.5126223708e+10,4.5416604696e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,14000000000,policy-warm-mz-lru-warm,2019-11-09 14:07:11.746039767
357,2628,33947,51757,90271,9.5411841e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:15.243292193
358,886,2.72977551e+08,4.15833151e+08,,2.14639834569e+11,queued,7.65409e+06,7.771322e+06,9.7633e+06,1.08502892e+08,3.85218699e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:15.243292193
359,2646,33947,51757,87276,9.6063456e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:18.243259534
360,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:18.243259534
361,2646,33947,51757,87276,9.6063456e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:21.243257873
362,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:21.243257873
363,2646,33947,51757,87276,9.6063456e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:24.243248569
364,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:24.243248569
365,2646,33947,51757,87276,9.6063456e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:27.243261608
366,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:27.243261608
367,2658,33947,51757,87276,9.6427449e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:30.243261635
368,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:30.243261635
369,2672,33947,51757,87276,9.6862105e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:33.243224165
370,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:33.243224165
371,1,1.8014134081e+10,1.8014134081e+10,,1.8014134081e+10,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:33.243224165
372,2678,33947,51757,87276,9.707651e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:36.243217160
373,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:36.243217160
374,1,1.8014134081e+10,1.8014134081e+10,,1.8014134081e+10,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:36.243217160
375,2678,33947,51757,87276,9.707651e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:39.243242186
376,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:39.243242186
377,1,1.8014134081e+10,1.8014134081e+10,,1.8014134081e+10,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:39.243242186
378,2678,33947,51757,87276,9.707651e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:42.243230090
379,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:42.243230090
380,1,1.8014134081e+10,1.8014134081e+10,,1.8014134081e+10,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:42.243230090
381,2681,33947,51757,87276,9.7181267e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:45.243279493
382,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:45.243279493
383,1,1.8014134081e+10,1.8014134081e+10,,1.8014134081e+10,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:45.243279493
384,2693,33947,51757,87276,9.7532969e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:48.243268836
385,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:48.243268836
386,6,3.3214177076e+10,3.3319523977e+10,,1.84289922741e+11,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,3.3319308708e+10,3.3407349313e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:48.243268836
387,2700,33947,51757,87276,9.7732256e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:51.243264421
388,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:51.243264421
389,11,3.3214177076e+10,3.3320426341e+10,,3.50469042101e+11,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,3.3015084839e+10,3.3319523977e+10,3.341506016e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:51.243264421
390,2700,33947,51757,87276,9.7732256e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:54.243243740
391,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:54.243243740
392,11,3.3214177076e+10,3.3320426341e+10,,3.50469042101e+11,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,3.3015084839e+10,3.3319523977e+10,3.341506016e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:54.243243740
393,2700,33947,51757,87276,9.7732256e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:57.243250369
394,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:57.243250369
395,11,3.3214177076e+10,3.3320426341e+10,,3.50469042101e+11,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,3.3015084839e+10,3.3319523977e+10,3.341506016e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:08:57.243250369
396,2700,33947,51757,87276,9.7732256e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:00.243246298
397,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:00.243246298
398,11,3.3214177076e+10,3.3320426341e+10,,3.50469042101e+11,running,1.8014134081e+10,1.8014134081e+10,1.8014134081e+10,3.3015084839e+10,3.3319523977e+10,3.341506016e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:00.243246298
399,2700,33947,51757,87276,9.7732256e+07,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:03.243280023
400,900,2.72842768e+08,4.1346033e+08,,2.17747502655e+11,queued,7.65409e+06,7.74327e+06,9.7633e+06,1.08471999e+08,3.84766639e+08,4.93514144e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:03.243280023
401,21,3.3407349313e+10,4.832673385e+10,,8.32874678381e+11,running,1.8014134081e+10,1.8014134081e+10,3.3015084839e+10,3.3214177076e+10,4.8128560027e+10,4.8417252124e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,15000000000,policy-warm-mz-lru-warm,2019-11-09 14:09:03.243280023
402,2808,33195,51368,84020,1.01472052e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:09.741490022
403,945,2.7297831e+08,4.73069549e+08,,2.29243130456e+11,queued,7.65409e+06,7.690147e+06,7.2949757e+07,1.08117883e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:09.741490022
404,2824,33195,51368,84020,1.01991501e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:12.741463140
405,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:12.741463140
406,2827,33195,51368,84020,1.02088268e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:15.741481549
407,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:15.741481549
408,2827,33195,51368,84020,1.02088268e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:18.741471442
409,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:18.741471442
410,2827,33195,51368,84020,1.02088268e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:21.741472288
411,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:21.741472288
412,2831,33195,51368,84020,1.02259316e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:24.741477988
413,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:24.741477988
414,2849,33195,51368,84020,1.02833201e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:27.741475840
415,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:27.741475840
416,2862,33195,51368,84020,1.03207435e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:30.741489338
417,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:30.741489338
418,1,1.9215951561e+10,1.9215951561e+10,,1.9215951561e+10,running,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:30.741489338
419,2862,33195,51368,84020,1.03207435e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:33.741474801
420,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:33.741474801
421,1,1.9215951561e+10,1.9215951561e+10,,1.9215951561e+10,running,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:33.741474801
422,2862,33195,51368,84020,1.03207435e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:36.741481132
423,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:36.741481132
424,1,1.9215951561e+10,1.9215951561e+10,,1.9215951561e+10,running,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:36.741481132
425,2862,33195,51368,84020,1.03207435e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:39.741475790
426,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:39.741475790
427,1,1.9215951561e+10,1.9215951561e+10,,1.9215951561e+10,running,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,1.9215951561e+10,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:39.741475790
428,2868,33195,51368,84020,1.0342149e+08,,,,,,,,Statistics of scheduler evaluations,workflows_scheduler_eval_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:42.741464539
429,960,2.72977551e+08,4.15833151e+08,,2.32358487391e+11,queued,7.65409e+06,7.690147e+06,7.2910341e+07,1.07849358e+08,3.79791258e+08,4.85510259e+08,Duration of an invocation in various states.,invocation_monitor_time,SUMMARY,16000000000,policy-warm-mz-lru-warm,2019-11-09 14:10:42.741464539
