,ExpLabel,NZones,PercentDFTasks,RunsBeforeFailure,TimeToFailure,Timestamp
1908,,3,1.0,0,2515035540,2019-07-31 13:19:12.112355801
1909,,3,1.0,0,2513594463,2019-07-31 13:19:14.626029617
1910,,3,1.0,0,2514889750,2019-07-31 13:19:17.140969926
1911,,3,1.0,0,2513792881,2019-07-31 13:19:19.654816516
1912,,3,1.0,0,2411231611,2019-07-31 13:19:22.066081223
1913,,3,1.0,0,2514185992,2019-07-31 13:19:24.580302271
1914,,3,1.0,0,2514802131,2019-07-31 13:19:27.095138318
1915,,3,1.0,0,2514563213,2019-07-31 13:19:29.609745139
1916,,3,1.0,0,2513722045,2019-07-31 13:19:32.123519011
1917,,3,1.0,0,2513354658,2019-07-31 13:19:34.636916483
1918,,3,1.0,0,2514030914,2019-07-31 13:19:37.151047011
1919,,3,1.0,0,2414952160,2019-07-31 13:19:39.566063584
1920,,3,1.0,0,2512208698,2019-07-31 13:19:42.078325798
1921,,3,1.0,0,2511742793,2019-07-31 13:19:44.590106712
1922,,3,1.0,0,2513116635,2019-07-31 13:19:47.103257548
1923,,3,1.0,0,2513185659,2019-07-31 13:19:49.616477323
1924,,3,1.0,0,2513497091,2019-07-31 13:19:52.130022903
1925,,3,1.0,0,2513419946,2019-07-31 13:19:54.643495326
1926,,3,1.0,0,2412220661,2019-07-31 13:19:57.055753907
1927,,3,1.0,0,2515913749,2019-07-31 13:19:59.571702334
1928,,3,1.0,0,2511216141,2019-07-31 13:20:02.082970220
1929,,3,1.0,0,2513517713,2019-07-31 13:20:04.596534399
1930,,3,1.0,0,2512737240,2019-07-31 13:20:07.109322345
1931,,3,1.0,0,2513091817,2019-07-31 13:20:09.622454951
1932,,3,1.0,0,2514981664,2019-07-31 13:20:12.137477962
1933,,3,1.0,0,2512268679,2019-07-31 13:20:14.649789004
1934,,3,1.0,0,2413931939,2019-07-31 13:20:17.063758890
1935,,3,1.0,0,2514416993,2019-07-31 13:20:19.578223781
1936,,3,1.0,0,2518467358,2019-07-31 13:20:22.096738341
1937,,3,1.0,0,2513335147,2019-07-31 13:20:24.610108652
1938,,3,1.0,0,2511097494,2019-07-31 13:20:27.121250249
1939,,3,1.0,0,2511419665,2019-07-31 13:20:29.632719604
1940,,3,1.0,0,2409994602,2019-07-31 13:20:32.042749227
1941,,3,1.0,0,2514054065,2019-07-31 13:20:34.556848123
1942,,3,1.0,0,2520950763,2019-07-31 13:20:37.077839587
1943,,3,1.0,0,2510437255,2019-07-31 13:20:39.588310268
1944,,3,1.0,0,2511977742,2019-07-31 13:20:42.100319182
1945,,3,1.0,0,2511648882,2019-07-31 13:20:44.612005716
1946,,3,1.0,0,2512542911,2019-07-31 13:20:47.124591590
1947,,3,1.0,0,2518775535,2019-07-31 13:20:49.643414945
1948,,3,1.0,0,2414415737,2019-07-31 13:20:52.057891666
1949,,3,1.0,0,2514395008,2019-07-31 13:20:54.572326077
1950,,3,1.0,0,2514908814,2019-07-31 13:20:57.087270088
1951,,3,1.0,0,2716691981,2019-07-31 13:20:59.803998895
1952,,3,1.0,0,2312986821,2019-07-31 13:21:02.117034206
1953,,3,1.0,0,2511125181,2019-07-31 13:21:04.628196666
1954,,3,1.0,0,2511893763,2019-07-31 13:21:07.140127027
1955,,3,1.0,0,2512925892,2019-07-31 13:21:09.653093462
1956,,3,1.0,0,2410752287,2019-07-31 13:21:12.063877722
1957,,3,1.0,0,2514590025,2019-07-31 13:21:14.578499817
1958,,3,1.0,0,2516786445,2019-07-31 13:21:17.095356377
1959,,3,1.0,0,2513060621,2019-07-31 13:21:19.608458852
1960,,3,1.0,0,2512542070,2019-07-31 13:21:22.121038475
1961,,3,1.0,0,2514946538,2019-07-31 13:21:24.636033899
1962,,3,1.0,0,2513400307,2019-07-31 13:21:27.149481691
1963,,3,1.0,0,2416044606,2019-07-31 13:21:29.565587004
1964,,3,1.0,0,2514059089,2019-07-31 13:21:32.079685269
1965,,3,1.0,0,2515779925,2019-07-31 13:21:34.595509300
1966,,3,1.0,0,2514541898,2019-07-31 13:21:37.110085093
1967,,3,1.0,0,2515259115,2019-07-31 13:21:39.625388624
1968,,3,1.0,0,2514630532,2019-07-31 13:21:42.140080148
1969,,3,1.0,0,2615548703,2019-07-31 13:21:44.755672950
1970,,3,1.0,0,2312419312,2019-07-31 13:21:47.068130969
1971,,3,1.0,0,2513342900,2019-07-31 13:21:49.581512539
1972,,3,1.0,0,2511273404,2019-07-31 13:21:52.092824144
1973,,3,1.0,0,2510555888,2019-07-31 13:21:54.603412350
1974,,3,1.0,0,2513165408,2019-07-31 13:21:57.116613153
1975,,3,1.0,0,2513176782,2019-07-31 13:21:59.629827010
1976,,3,1.0,0,2515176515,2019-07-31 13:22:02.145044575
1977,,3,1.0,0,2414256436,2019-07-31 13:22:04.559373183
1978,,3,1.0,0,2512151651,2019-07-31 13:22:07.071567333
1979,,3,1.0,0,2520189254,2019-07-31 13:22:09.591789150
1980,,3,1.0,0,2513021167,2019-07-31 13:22:12.104867312
1981,,3,1.0,0,2513474767,2019-07-31 13:22:14.618391397
1982,,3,1.0,0,2514653655,2019-07-31 13:22:17.133087472
1983,,3,1.0,0,2514005846,2019-07-31 13:22:19.647142521
1984,,3,1.0,0,2412570452,2019-07-31 13:22:22.059763889
1985,,3,1.0,0,2512095052,2019-07-31 13:22:24.571891874
1986,,3,1.0,0,2512688044,2019-07-31 13:22:27.084612699
1987,,3,1.0,0,2512835006,2019-07-31 13:22:29.597554180
1988,,3,1.0,0,2514095137,2019-07-31 13:22:32.111691060
1989,,3,1.0,0,2513273650,2019-07-31 13:22:34.625000618
1990,,3,1.0,0,2513911863,2019-07-31 13:22:37.138961803
1991,,3,1.0,0,2514222472,2019-07-31 13:22:39.653235017
1992,,3,1.0,0,2413097709,2019-07-31 13:22:42.066384788
1993,,3,1.0,0,2512867689,2019-07-31 13:22:44.579292036
1994,,3,1.0,0,2511562885,2019-07-31 13:22:47.090916896
1995,,3,1.0,0,2513300352,2019-07-31 13:22:49.604251718
1996,,3,1.0,0,2514230295,2019-07-31 13:22:52.118525565
1997,,3,1.0,0,2513241452,2019-07-31 13:22:54.631805582
1998,,3,1.0,0,2511311071,2019-07-31 13:22:57.143180823
1999,,3,1.0,0,2410231534,2019-07-31 13:22:59.553446343
2000,,4,0.1,3,10845970861,2019-07-31 13:26:41.750441064
2001,,4,0.1,2,7537832051,2019-07-31 13:26:49.288380026
2002,,4,0.1,0,2509994173,2019-07-31 13:26:51.798420913
2003,,4,0.1,2,7528924085,2019-07-31 13:26:59.327395411
2004,,4,0.1,1,4819748397,2019-07-31 13:27:04.147181474
2005,,4,0.1,1,5019705607,2019-07-31 13:27:09.166926684
2006,,4,0.1,1,4919646312,2019-07-31 13:27:14.086620909
2007,,4,0.1,6,17565153149,2019-07-31 13:27:31.651823520
2008,,4,0.1,2,7425842884,2019-07-31 13:27:39.077709150
2009,,4,0.1,1,5016650893,2019-07-31 13:27:44.094396773
2010,,4,0.1,0,2508884059,2019-07-31 13:27:46.603312056
2011,,4,0.1,2,7526297025,2019-07-31 13:27:54.129649082
2012,,4,0.1,7,19972094996,2019-07-31 13:28:14.101803029
2013,,4,0.1,2,7533578738,2019-07-31 13:28:21.635421998
2014,,4,0.1,0,2508048562,2019-07-31 13:28:24.143514534
2015,,4,0.1,0,2509048696,2019-07-31 13:28:26.652607860
2016,,4,0.1,1,5116882691,2019-07-31 13:28:31.769530475
2017,,4,0.1,1,4818785505,2019-07-31 13:28:36.588366867
2018,,4,0.1,0,2508198087,2019-07-31 13:28:39.096618459
2019,,4,0.1,0,2518208609,2019-07-31 13:28:41.614871044
2020,,4,0.1,4,12550409690,2019-07-31 13:28:54.165378854
2021,,4,0.1,16,42569318689,2019-07-31 13:29:36.734737218
2022,,4,0.1,3,9935776244,2019-07-31 13:29:46.670589817
2023,,4,0.1,9,25002540171,2019-07-31 13:30:11.673166447
2024,,4,0.1,10,27599659962,2019-07-31 13:30:39.272871546
2025,,4,0.1,1,5016885725,2019-07-31 13:30:44.289790419
2026,,4,0.1,0,2309734329,2019-07-31 13:30:46.599565680
2027,,4,0.1,5,15055425321,2019-07-31 13:31:01.655040108
2028,,4,0.1,0,2510281561,2019-07-31 13:31:04.165366059
2029,,4,0.1,0,2611671529,2019-07-31 13:31:06.777101575
2030,,4,0.1,2,7333245810,2019-07-31 13:31:14.110386616
2031,,4,0.1,4,12550655726,2019-07-31 13:31:26.661076892
2032,,4,0.1,0,2513306669,2019-07-31 13:31:29.174427563
2033,,4,0.1,3,9936484500,2019-07-31 13:31:39.110964416
2034,,4,0.1,0,2508666992,2019-07-31 13:31:41.619664948
2035,,4,0.1,4,12542053774,2019-07-31 13:31:54.161758584
2036,,4,0.1,0,2512809245,2019-07-31 13:31:56.674606586
2037,,4,0.1,2,7427163725,2019-07-31 13:32:04.101810385
2038,,4,0.1,4,12644202126,2019-07-31 13:32:16.746062527
2039,,4,0.1,1,4921429812,2019-07-31 13:32:21.667529175
2040,,4,0.1,6,17460357993,2019-07-31 13:32:39.127929265
2041,,4,0.1,1,5019317400,2019-07-31 13:32:44.147287977
2042,,4,0.1,0,2509166956,2019-07-31 13:32:46.656529210
2043,,4,0.1,0,2510272012,2019-07-31 13:32:49.166842070
2044,,4,0.1,0,2508899780,2019-07-31 13:32:51.675800186
2045,,4,0.1,6,17465871551,2019-07-31 13:33:09.141706290
2046,,4,0.1,2,7529390600,2019-07-31 13:33:16.671136619
2047,,4,0.1,1,5024238734,2019-07-31 13:33:21.695427391
2048,,4,0.1,3,9938772426,2019-07-31 13:33:31.634239451
2049,,4,0.1,2,7528687468,2019-07-31 13:33:39.162981008
2050,,4,0.1,0,2510395505,2019-07-31 13:33:41.673440332
2051,,4,0.1,0,2509419233,2019-07-31 13:33:44.182906760
2052,,4,0.1,1,4916522273,2019-07-31 13:33:49.099471936
2053,,4,0.1,4,12543168504,2019-07-31 13:34:01.642679206
2054,,4,0.1,0,2511842361,2019-07-31 13:34:04.154558264
2055,,4,0.1,3,9939119470,2019-07-31 13:34:14.093730312
2056,,4,0.1,1,5019273137,2019-07-31 13:34:19.113050656
2057,,4,0.1,0,2510546572,2019-07-31 13:34:21.623639203
2058,,4,0.1,9,25000197826,2019-07-31 13:34:46.623875873
2059,,4,0.1,2,7530456133,2019-07-31 13:34:54.154371368
2060,,4,0.1,0,2509708575,2019-07-31 13:34:56.664140052
2061,,4,0.1,4,12646695122,2019-07-31 13:35:09.310872852
2062,,4,0.1,1,4818762549,2019-07-31 13:35:14.129685880
2063,,4,0.1,2,7636541719,2019-07-31 13:35:21.766280779
2064,,4,0.1,0,2409135039,2019-07-31 13:35:24.175455064
2065,,4,0.1,1,4923343562,2019-07-31 13:35:29.098845667
2066,,4,0.1,1,5017669963,2019-07-31 13:35:34.116595761
2067,,4,0.1,0,2507431033,2019-07-31 13:35:36.624060098
2068,,4,0.1,9,25196744047,2019-07-31 13:36:01.820859619
2069,,4,0.1,0,2308659269,2019-07-31 13:36:04.129583086
2070,,4,0.1,13,35025657809,2019-07-31 13:36:39.155278062
2071,,4,0.1,0,2507246413,2019-07-31 13:36:41.662565356
2072,,4,0.1,0,2511639644,2019-07-31 13:36:44.174245179
2073,,4,0.1,2,7630396975,2019-07-31 13:36:51.804689454
2074,,4,0.1,0,2307646073,2019-07-31 13:36:54.112372707
2075,,4,0.1,1,5017227653,2019-07-31 13:36:59.129638031
2076,,4,0.1,6,17465934830,2019-07-31 13:37:16.595611227
2077,,4,0.1,1,5024014894,2019-07-31 13:37:21.619675181
2078,,4,0.1,0,2508831127,2019-07-31 13:37:24.128553558
2079,,4,0.1,6,17463736022,2019-07-31 13:37:41.592325855
2080,,4,0.1,3,10035805747,2019-07-31 13:37:51.628165470
2081,,4,0.1,4,12543401802,2019-07-31 13:38:04.171601282
2082,,4,0.1,2,7427199189,2019-07-31 13:38:11.598854704
2083,,4,0.1,4,12646900152,2019-07-31 13:38:24.245931241
2084,,4,0.1,1,4916858313,2019-07-31 13:38:29.162826034
2085,,4,0.1,10,27504584023,2019-07-31 13:38:56.667446685
2086,,4,0.1,7,19968452009,2019-07-31 13:39:16.635953212
2087,,4,0.1,0,2508591544,2019-07-31 13:39:19.144637118
2088,,4,0.1,10,27604041757,2019-07-31 13:39:46.748717044
2089,,4,0.1,0,2408136070,2019-07-31 13:39:49.156891736
2090,,4,0.1,4,12645674417,2019-07-31 13:40:01.802599831
2091,,4,0.1,0,2306851220,2019-07-31 13:40:04.109605010
2092,,4,0.1,5,15054909965,2019-07-31 13:40:19.164559905
2093,,4,0.1,0,2509362410,2019-07-31 13:40:21.673970329
2094,,4,0.1,11,30105103481,2019-07-31 13:40:51.779114612
2095,,4,0.1,0,2308680540,2019-07-31 13:40:54.087833880
2096,,4,0.1,6,17569082946,2019-07-31 13:41:11.656951778
2097,,4,0.1,0,2508959546,2019-07-31 13:41:14.165952641
2098,,4,0.1,1,4920353169,2019-07-31 13:41:19.086346582
2099,,4,0.1,3,10039630532,2019-07-31 13:41:29.126225425
2100,,4,0.2,0,2708637561,2019-07-31 13:41:31.937787876
2101,,4,0.2,0,2308230267,2019-07-31 13:41:34.246056458
2102,,4,0.2,0,2410794492,2019-07-31 13:41:36.656897888
2103,,4,0.2,0,2610327218,2019-07-31 13:41:39.267283078
2104,,4,0.2,0,2408727814,2019-07-31 13:41:41.676069957
2105,,4,0.2,0,2609628340,2019-07-31 13:41:44.285744048
2106,,4,0.2,1,4816177410,2019-07-31 13:41:49.101957260
2107,,4,0.2,1,5029962556,2019-07-31 13:41:54.131964634
2108,,4,0.2,0,2507479951,2019-07-31 13:41:56.639478514
2109,,4,0.2,1,5019758061,2019-07-31 13:42:01.659269302
2110,,4,0.2,0,2516890247,2019-07-31 13:42:04.176215695
2111,,4,0.2,0,2512083364,2019-07-31 13:42:06.688341027
2112,,4,0.2,0,2409518349,2019-07-31 13:42:09.098056193
2113,,4,0.2,1,5016420521,2019-07-31 13:42:14.114506313
2114,,4,0.2,0,2510796967,2019-07-31 13:42:16.625339671
2115,,4,0.2,0,2507082745,2019-07-31 13:42:19.132493564
2116,,4,0.2,0,2508251316,2019-07-31 13:42:21.640771438
2117,,4,0.2,0,2507911744,2019-07-31 13:42:24.148711228
2118,,4,0.2,1,5019677374,2019-07-31 13:42:29.168426538
2119,,4,0.2,0,2508514203,2019-07-31 13:42:31.676984340
2120,,4,0.2,0,2410259168,2019-07-31 13:42:34.087284468
2121,,4,0.2,0,2509045759,2019-07-31 13:42:36.596391588
2122,,4,0.2,1,5016280850,2019-07-31 13:42:41.612708471
2123,,4,0.2,1,5018562352,2019-07-31 13:42:46.631309320
2124,,4,0.2,0,2510816793,2019-07-31 13:42:49.142163964
2125,,4,0.2,0,2516622671,2019-07-31 13:42:51.658826756
2126,,4,0.2,0,2508016112,2019-07-31 13:42:54.166900296
2127,,4,0.2,0,2612518765,2019-07-31 13:42:56.779475235
2128,,4,0.2,1,4818719437,2019-07-31 13:43:01.598234614
2129,,4,0.2,0,2508430536,2019-07-31 13:43:04.106710997
2130,,4,0.2,0,2514342087,2019-07-31 13:43:06.621096443
2131,,4,0.2,2,7525283540,2019-07-31 13:43:14.146427452
2132,,4,0.2,0,2508927913,2019-07-31 13:43:16.655390043
2133,,4,0.2,1,5118056412,2019-07-31 13:43:21.773483576
2134,,4,0.2,1,4821242411,2019-07-31 13:43:26.594759126
2135,,4,0.2,0,2507004233,2019-07-31 13:43:29.101841898
2136,,4,0.2,1,5019859932,2019-07-31 13:43:34.121745128
2137,,4,0.2,0,2510665002,2019-07-31 13:43:36.632447053
2138,,4,0.2,0,2507005603,2019-07-31 13:43:39.139481139
2139,,4,0.2,0,2509788592,2019-07-31 13:43:41.649296225
2140,,4,0.2,0,2509851451,2019-07-31 13:43:44.159184486
2141,,4,0.2,0,2508127865,2019-07-31 13:43:46.667515677
2142,,4,0.2,0,2509099972,2019-07-31 13:43:49.176658080
2143,,4,0.2,0,2508615548,2019-07-31 13:43:51.685315312
2144,,4,0.2,1,4921204446,2019-07-31 13:43:56.606564584
2145,,4,0.2,0,2508845049,2019-07-31 13:43:59.115458101
2146,,4,0.2,1,5019809449,2019-07-31 13:44:04.135311650
2147,,4,0.2,1,5018571624,2019-07-31 13:44:09.154040659
2148,,4,0.2,1,4927696223,2019-07-31 13:44:14.081778512
2149,,4,0.2,2,7532118384,2019-07-31 13:44:21.613937678
2150,,4,0.2,1,5018131101,2019-07-31 13:44:26.632098494
2151,,4,0.2,1,5022608201,2019-07-31 13:44:31.654739508
2152,,4,0.2,0,2510537528,2019-07-31 13:44:34.165368447
2153,,4,0.2,0,2609559296,2019-07-31 13:44:36.774972430
2154,,4,0.2,0,2309049746,2019-07-31 13:44:39.084063580
2155,,4,0.2,0,2509353464,2019-07-31 13:44:41.593462046
2156,,4,0.2,3,10037532308,2019-07-31 13:44:51.631030366
2157,,4,0.2,2,7526372178,2019-07-31 13:44:59.157437892
2158,,4,0.2,1,5027889624,2019-07-31 13:45:04.185369842
2159,,4,0.2,1,4917614036,2019-07-31 13:45:09.103330400
2160,,4,0.2,0,2709518412,2019-07-31 13:45:11.812881326
2161,,4,0.2,0,2309379044,2019-07-31 13:45:14.122316066
2162,,4,0.2,1,5019348906,2019-07-31 13:45:19.141702754
2163,,4,0.2,0,2508810122,2019-07-31 13:45:21.650553418
2164,,4,0.2,0,2511368006,2019-07-31 13:45:24.161963360
2165,,4,0.2,0,2511292697,2019-07-31 13:45:26.673296764
2166,,4,0.2,0,2510236288,2019-07-31 13:45:29.183572315
2167,,4,0.2,0,2408781788,2019-07-31 13:45:31.592407832
2168,,4,0.2,0,2513621326,2019-07-31 13:45:34.106060604
2169,,4,0.2,0,2511855608,2019-07-31 13:45:36.617996598
2170,,4,0.2,0,2511718633,2019-07-31 13:45:39.129766952
2171,,4,0.2,0,2710744320,2019-07-31 13:45:41.840581126
2172,,4,0.2,0,2312018562,2019-07-31 13:45:44.152654264
2173,,4,0.2,0,2510024887,2019-07-31 13:45:46.662729283
2174,,4,0.2,0,2509592231,2019-07-31 13:45:49.172359942
2175,,4,0.2,0,2511732930,2019-07-31 13:45:51.684158865
2176,,4,0.2,0,2409821285,2019-07-31 13:45:54.094025626
2177,,4,0.2,0,2509348884,2019-07-31 13:45:56.603409322
2178,,4,0.2,0,2509859067,2019-07-31 13:45:59.113298593
2179,,4,0.2,0,2515193300,2019-07-31 13:46:01.628532665
2180,,4,0.2,0,2510759545,2019-07-31 13:46:04.139342140
2181,,4,0.2,0,2512204842,2019-07-31 13:46:06.651598418
2182,,4,0.2,0,2510438576,2019-07-31 13:46:09.162089340
2183,,4,0.2,0,2512878815,2019-07-31 13:46:11.675020144
2184,,4,0.2,1,4925559218,2019-07-31 13:46:16.600681534
2185,,4,0.2,0,2508810879,2019-07-31 13:46:19.109535382
2186,,4,0.2,1,5018621933,2019-07-31 13:46:24.128192105
2187,,4,0.2,1,5020546838,2019-07-31 13:46:29.148778865
2188,,4,0.2,0,2511347296,2019-07-31 13:46:31.660177974
2189,,4,0.2,1,5026032412,2019-07-31 13:46:36.686261903
2190,,4,0.2,0,2410612590,2019-07-31 13:46:39.096933367
2191,,4,0.2,2,7529059668,2019-07-31 13:46:46.626036633
2192,,4,0.2,0,2509707897,2019-07-31 13:46:49.135802158
2193,,4,0.2,1,5018636993,2019-07-31 13:46:54.154481480
2194,,4,0.2,0,2610284914,2019-07-31 13:46:56.764805231
2195,,4,0.2,0,2414845963,2019-07-31 13:46:59.179683766
2196,,4,0.2,3,9936142193,2019-07-31 13:47:09.115878438
2197,,4,0.2,0,2508476752,2019-07-31 13:47:11.624399289
2198,,4,0.2,0,2509482423,2019-07-31 13:47:14.133918399
2199,,4,0.2,1,5022214156,2019-07-31 13:47:19.156194402
2200,,4,0.30000000000000004,0,2511404978,2019-07-31 13:47:21.772796163
2201,,4,0.30000000000000004,1,5025096584,2019-07-31 13:47:26.797933444
2202,,4,0.30000000000000004,0,2510680006,2019-07-31 13:47:29.308671141
2203,,4,0.30000000000000004,0,2610920569,2019-07-31 13:47:31.919640914
2204,,4,0.30000000000000004,0,2210720521,2019-07-31 13:47:34.130399153
2205,,4,0.30000000000000004,0,2713429985,2019-07-31 13:47:36.843862567
2206,,4,0.30000000000000004,0,2610781547,2019-07-31 13:47:39.454695774
2207,,4,0.30000000000000004,0,2312391032,2019-07-31 13:47:41.767139995
2208,,4,0.30000000000000004,0,2511771695,2019-07-31 13:47:44.278961260
2209,,4,0.30000000000000004,0,2411467934,2019-07-31 13:47:46.690466193
2210,,4,0.30000000000000004,0,2411418437,2019-07-31 13:47:49.101950518
2211,,4,0.30000000000000004,0,2712437447,2019-07-31 13:47:51.814433422
2212,,4,0.30000000000000004,0,2310802991,2019-07-31 13:47:54.125286226
2213,,4,0.30000000000000004,0,2711715990,2019-07-31 13:47:56.837031976
2214,,4,0.30000000000000004,0,2309731863,2019-07-31 13:47:59.146813967
2215,,4,0.30000000000000004,0,2511508546,2019-07-31 13:48:01.658376102
2216,,4,0.30000000000000004,0,2512890929,2019-07-31 13:48:04.171323161
2217,,4,0.30000000000000004,0,2512414064,2019-07-31 13:48:06.683793996
2218,,4,0.30000000000000004,0,2511969620,2019-07-31 13:48:09.195811699
2219,,4,0.30000000000000004,1,4921019110,2019-07-31 13:48:14.116881011
2220,,4,0.30000000000000004,0,2511006835,2019-07-31 13:48:16.627934669
2221,,4,0.30000000000000004,0,2512697864,2019-07-31 13:48:19.140742846
2222,,4,0.30000000000000004,0,2509833538,2019-07-31 13:48:21.650623424
2223,,4,0.30000000000000004,0,2510514639,2019-07-31 13:48:24.161191705
2224,,4,0.30000000000000004,0,2523880981,2019-07-31 13:48:26.685131283
2225,,4,0.30000000000000004,0,2411344613,2019-07-31 13:48:29.096505043
2226,,4,0.30000000000000004,0,2510606688,2019-07-31 13:48:31.607153990
2227,,4,0.30000000000000004,0,2509563623,2019-07-31 13:48:34.116766760
2228,,4,0.30000000000000004,0,2510310654,2019-07-31 13:48:36.627106924
2229,,4,0.30000000000000004,0,2510573015,2019-07-31 13:48:39.137720851
2230,,4,0.30000000000000004,0,2509933330,2019-07-31 13:48:41.647690442
2231,,4,0.30000000000000004,0,2511482839,2019-07-31 13:48:44.159215194
2232,,4,0.30000000000000004,0,2611182058,2019-07-31 13:48:46.770464319
2233,,4,0.30000000000000004,0,2410333004,2019-07-31 13:48:49.180891509
2234,,4,0.30000000000000004,0,2508726596,2019-07-31 13:48:51.689674665
2235,,4,0.30000000000000004,1,4918898733,2019-07-31 13:48:56.608611810
2236,,4,0.30000000000000004,0,2509636034,2019-07-31 13:48:59.118296446
2237,,4,0.30000000000000004,0,2709993778,2019-07-31 13:49:01.828336450
2238,,4,0.30000000000000004,0,2310848259,2019-07-31 13:49:04.139220613
2239,,4,0.30000000000000004,0,2513103995,2019-07-31 13:49:06.652363430
2240,,4,0.30000000000000004,0,2511834802,2019-07-31 13:49:09.164245850
2241,,4,0.30000000000000004,0,2510384482,2019-07-31 13:49:11.674680278
2242,,4,0.30000000000000004,0,2511789641,2019-07-31 13:49:14.186521598
2243,,4,0.30000000000000004,0,2410171603,2019-07-31 13:49:16.596742974
2244,,4,0.30000000000000004,0,2510994768,2019-07-31 13:49:19.107767672
2245,,4,0.30000000000000004,0,2509860067,2019-07-31 13:49:21.617715933
2246,,4,0.30000000000000004,0,2510954928,2019-07-31 13:49:24.128714104
2247,,4,0.30000000000000004,0,2511444886,2019-07-31 13:49:26.640205714
2248,,4,0.30000000000000004,0,2509702147,2019-07-31 13:49:29.149943895
2249,,4,0.30000000000000004,0,2512680509,2019-07-31 13:49:31.662673831
2250,,4,0.30000000000000004,0,2509835179,2019-07-31 13:49:34.172546950
2251,,4,0.30000000000000004,0,2513038370,2019-07-31 13:49:36.685615495
2252,,4,0.30000000000000004,0,2411554137,2019-07-31 13:49:39.097226628
2253,,4,0.30000000000000004,0,2509893567,2019-07-31 13:49:41.607161250
2254,,4,0.30000000000000004,0,2510491273,2019-07-31 13:49:44.117691863
2255,,4,0.30000000000000004,0,2508803392,2019-07-31 13:49:46.626535690
2256,,4,0.30000000000000004,1,5017212907,2019-07-31 13:49:51.643789482
2257,,4,0.30000000000000004,0,2510148615,2019-07-31 13:49:54.153980039
2258,,4,0.30000000000000004,0,2511157591,2019-07-31 13:49:56.665180956
2259,,4,0.30000000000000004,0,2511771980,2019-07-31 13:49:59.177007528
2260,,4,0.30000000000000004,0,2510028339,2019-07-31 13:50:01.687085440
2261,,4,0.30000000000000004,0,2416896183,2019-07-31 13:50:04.104022770
2262,,4,0.30000000000000004,0,2709693815,2019-07-31 13:50:06.813754173
2263,,4,0.30000000000000004,0,2308499708,2019-07-31 13:50:09.122308249
2264,,4,0.30000000000000004,0,2511493912,2019-07-31 13:50:11.633846497
2265,,4,0.30000000000000004,0,2510575445,2019-07-31 13:50:14.144455140
2266,,4,0.30000000000000004,0,2511848614,2019-07-31 13:50:16.656352271
2267,,4,0.30000000000000004,0,2512733765,2019-07-31 13:50:19.169135032
2268,,4,0.30000000000000004,1,5023484679,2019-07-31 13:50:24.192665972
2269,,4,0.30000000000000004,0,2409987082,2019-07-31 13:50:26.602693620
2270,,4,0.30000000000000004,0,2511842607,2019-07-31 13:50:29.114569631
2271,,4,0.30000000000000004,0,2509516629,2019-07-31 13:50:31.624151415
2272,,4,0.30000000000000004,0,2508372719,2019-07-31 13:50:34.132572075
2273,,4,0.30000000000000004,0,2511858523,2019-07-31 13:50:36.644469474
2274,,4,0.30000000000000004,0,2511471938,2019-07-31 13:50:39.155992005
2275,,4,0.30000000000000004,0,2511256463,2019-07-31 13:50:41.667285594
2276,,4,0.30000000000000004,0,2512011777,2019-07-31 13:50:44.179338600
2277,,4,0.30000000000000004,0,2511815928,2019-07-31 13:50:46.691193983
2278,,4,0.30000000000000004,0,2410667366,2019-07-31 13:50:49.101915536
2279,,4,0.30000000000000004,0,2510045196,2019-07-31 13:50:51.612000254
2280,,4,0.30000000000000004,0,2509706693,2019-07-31 13:50:54.121742402
2281,,4,0.30000000000000004,0,2511414815,2019-07-31 13:50:56.633199847
2282,,4,0.30000000000000004,0,2512587889,2019-07-31 13:50:59.145843096
2283,,4,0.30000000000000004,0,2510395863,2019-07-31 13:51:01.656275444
2284,,4,0.30000000000000004,0,2511368547,2019-07-31 13:51:04.167700505
2285,,4,0.30000000000000004,0,2512676923,2019-07-31 13:51:06.680463623
2286,,4,0.30000000000000004,0,2609477623,2019-07-31 13:51:09.289982185
2287,,4,0.30000000000000004,0,2309949430,2019-07-31 13:51:11.599976216
2288,,4,0.30000000000000004,0,2508718510,2019-07-31 13:51:14.108734821
2289,,4,0.30000000000000004,0,2508495121,2019-07-31 13:51:16.617272062
2290,,4,0.30000000000000004,0,2510834080,2019-07-31 13:51:19.128135872
2291,,4,0.30000000000000004,1,5124690721,2019-07-31 13:51:24.252875823
2292,,4,0.30000000000000004,1,4941535407,2019-07-31 13:51:29.194456969
2293,,4,0.30000000000000004,0,2410505205,2019-07-31 13:51:31.605018232
2294,,4,0.30000000000000004,0,2511652715,2019-07-31 13:51:34.116708994
2295,,4,0.30000000000000004,2,7533324823,2019-07-31 13:51:41.650090043
2296,,4,0.30000000000000004,0,2512724974,2019-07-31 13:51:44.162864564
2297,,4,0.30000000000000004,0,2511099043,2019-07-31 13:51:46.673999666
2298,,4,0.30000000000000004,0,2613197034,2019-07-31 13:51:49.287244988
2299,,4,0.30000000000000004,0,2512117918,2019-07-31 13:51:51.799400218
2300,,4,0.4,0,2514866464,2019-07-31 13:51:54.418311488
2301,,4,0.4,0,2413088734,2019-07-31 13:51:56.831434822
2302,,4,0.4,0,2611822182,2019-07-31 13:51:59.443329251
